,mot1,mot2,P(mot2|mot1)
29804,husbands,who,1.0
29805,indispensible,fin,1.0
29806,lacking,any,0.3333333333333333
29807,lacking,fin,0.3333333333333333
29808,lacking,was,0.3333333333333333
29809,lauren,laverne,1.0
29810,nationstates,that,1.0
29811,north,koreas,0.05263157894736842
29812,north,carolinabased,0.05263157894736842
29813,north,korea,0.21052631578947367
29814,north,american,0.05263157894736842
29815,north,west,0.05263157894736842
29816,north,atlantic,0.05263157894736842
29817,north,carolina,0.05263157894736842
29818,north,london,0.05263157894736842
29819,north,also,0.05263157894736842
29820,north,being,0.05263157894736842
29821,north,sea,0.05263157894736842
29822,north,korean,0.05263157894736842
29823,north,carolinas,0.05263157894736842
29824,north,dakota,0.05263157894736842
29825,north,east,0.05263157894736842
29826,north,fin,0.05263157894736842
29827,postmortem,examination,1.0
29828,punch,in,1.0
29829,quarterly,homebuilding,0.3333333333333333
29830,quarterly,profit,0.3333333333333333
29831,quarterly,basis,0.3333333333333333
29832,queen,noor,0.5
29833,queen,they,0.5
29834,rep,bennie,1.0
29835,rovelike,attacks,1.0
29836,silva,discussed,1.0
29837,slight,turn,1.0
29838,stanislaus,president,1.0
29839,summers,proms,1.0
29840,suppose,their,1.0
29841,theyve,worked,0.25
29842,theyve,discovered,0.25
29843,theyve,been,0.25
29844,theyve,won,0.25
29845,thrillers,with,1.0
29846,trousers,fin,1.0
29847,varied,and,1.0
29848,weekends,fin,1.0
29849,wimbledon,warmup,0.3333333333333333
29850,wimbledon,in,0.3333333333333333
29851,wimbledon,on,0.3333333333333333
29852,about,pelosi,0.01098901098901099
29853,about,the,0.21978021978021978
29854,about,one,0.01098901098901099
29855,about,a,0.03296703296703297
29856,about,whether,0.02197802197802198
29857,about,medicare,0.01098901098901099
29858,about,performing,0.01098901098901099
29859,about,inflation,0.01098901098901099
29860,about,it,0.02197802197802198
29861,about,sup,0.01098901098901099
29862,about,trading,0.01098901098901099
29863,about,its,0.01098901098901099
29864,about,taking,0.02197802197802198
29865,about,troops,0.01098901098901099
29866,about,exotic,0.01098901098901099
29867,about,turning,0.01098901098901099
29868,about,models,0.01098901098901099
29869,about,sex,0.01098901098901099
29870,about,your,0.01098901098901099
29871,about,everyone,0.01098901098901099
29872,about,motorcycling,0.01098901098901099
29873,about,largely,0.01098901098901099
29874,about,going,0.01098901098901099
29875,about,on,0.01098901098901099
29876,about,baileys,0.01098901098901099
29877,about,being,0.01098901098901099
29878,about,racist,0.01098901098901099
29879,about,and,0.01098901098901099
29880,about,to,0.01098901098901099
29881,about,chinas,0.01098901098901099
29882,about,textbook,0.01098901098901099
29883,about,that,0.01098901098901099
29884,about,bioidentical,0.01098901098901099
29885,about,anything,0.01098901098901099
29886,about,creating,0.01098901098901099
29887,about,littlenumber,0.15384615384615385
29888,about,paris,0.01098901098901099
29889,about,two,0.01098901098901099
29890,about,krogbar,0.01098901098901099
29891,about,consumers,0.01098901098901099
29892,about,hardcore,0.01098901098901099
29893,about,making,0.01098901098901099
29894,about,littlenumberlittlenumber,0.02197802197802198
29895,about,visual,0.01098901098901099
29896,about,themselves,0.01098901098901099
29897,about,america,0.01098901098901099
29898,about,as,0.01098901098901099
29899,about,race,0.01098901098901099
29900,about,he,0.01098901098901099
29901,about,traveling,0.01098901098901099
29902,about,manufacturing,0.01098901098901099
29903,about,event,0.01098901098901099
29904,about,$,0.01098901098901099
29905,blockbuster,treatment,0.5
29906,blockbuster,interviewsmike,0.5
29907,busy,arguing,0.5
29908,busy,promoting,0.5
29909,civilian,platform,0.25
29910,civilian,nuclear,0.25
29911,civilian,suffering,0.25
29912,civilian,setting,0.25
29913,comments,hamas,0.3333333333333333
29914,comments,obama,0.3333333333333333
29915,comments,by,0.3333333333333333
29916,committed,a,0.5
29917,committed,workers,0.5
29918,consequently,necessary,0.3333333333333333
29919,consequently,most,0.3333333333333333
29920,consequently,farmers,0.3333333333333333
29921,contained,an,1.0
29922,crisp,crostini,1.0
29923,dettori,out,1.0
29924,dont,want,0.11764705882352941
29925,dont,get,0.058823529411764705
29926,dont,usually,0.058823529411764705
29927,dont,see,0.058823529411764705
29928,dont,care,0.058823529411764705
29929,dont,fin,0.058823529411764705
29930,dont,think,0.17647058823529413
29931,dont,like,0.058823529411764705
29932,dont,know,0.058823529411764705
29933,dont,end,0.058823529411764705
29934,dont,feel,0.058823529411764705
29935,dont,do,0.058823529411764705
29936,dont,read,0.058823529411764705
29937,dont,have,0.058823529411764705
29938,drop,and,0.2
29939,drop,the,0.2
29940,drop,in,0.6
29941,dumais,springboard,1.0
29942,effective,fin,0.3333333333333333
29943,effective,june,0.3333333333333333
29944,effective,means,0.3333333333333333
29945,firth,park,1.0
29946,garrido,eldest,1.0
29947,grahamslaw,from,1.0
29948,headphones,to,1.0
29949,implemented,by,0.25
29950,implemented,fin,0.5
29951,implemented,prevent,0.25
29952,implicit,poke,1.0
29953,independence,fin,1.0
29954,memorable,moment,0.5
29955,memorable,descriptions,0.5
29956,mewkaysee,a,1.0
29957,modern,detective,0.25
29958,modern,way,0.25
29959,modern,international,0.25
29960,modern,architecture,0.25
29961,nanny,state,1.0
29962,neighbour,repeated,1.0
29963,nhs,did,0.5
29964,nhs,fin,0.5
29965,noone,is,1.0
29966,overconfident,he,1.0
29967,precedent,for,1.0
29968,regarded,as,1.0
29969,rollover,or,1.0
29970,route,eastwards,0.25
29971,route,to,0.5
29972,route,because,0.25
29973,smacked,over,1.0
29974,snow,day,1.0
29975,sue,but,1.0
29976,t,rosicky,0.5
29977,t,cyrus,0.5
29978,taiwan,fin,1.0
29979,written,a,0.2
29980,written,support,0.2
29981,written,fin,0.2
29982,written,two,0.2
29983,written,in,0.2
29984,alive,fin,1.0
29985,avenge,his,1.0
29986,balad,and,1.0
29987,blazing,above,1.0
29988,booked,a,1.0
29989,brokers,could,1.0
29990,cardiol,fin,1.0
29991,celebrating,their,1.0
29992,century,system,0.5
29993,century,problems,0.5
29994,cervarix,does,1.0
29995,cubist,period,0.5
29996,cubist,structure,0.5
29997,czech,republic,1.0
29998,dismissed,fin,0.5
29999,dismissed,military,0.25
30000,dismissed,the,0.25
30001,dreamgirls,will,1.0
30002,duncans,charm,1.0
30003,engines,in,1.0
30004,halls,run,1.0
30005,her,controversial,0.013157894736842105
30006,her,worst,0.013157894736842105
30007,her,littlenumberyearold,0.013157894736842105
30008,her,saying,0.013157894736842105
30009,her,situation,0.013157894736842105
30010,her,husband,0.02631578947368421
30011,her,favorite,0.013157894736842105
30012,her,fin,0.013157894736842105
30013,her,discomfort,0.013157894736842105
30014,her,living,0.013157894736842105
30015,her,own,0.02631578947368421
30016,her,designs,0.013157894736842105
30017,her,home,0.013157894736842105
30018,her,major,0.013157894736842105
30019,her,bachelor,0.013157894736842105
30020,her,bohemian,0.013157894736842105
30021,her,best,0.02631578947368421
30022,her,down,0.013157894736842105
30023,her,quiet,0.013157894736842105
30024,her,when,0.013157894736842105
30025,her,boyfriend,0.013157894736842105
30026,her,manager,0.013157894736842105
30027,her,speech,0.013157894736842105
30028,her,comeback,0.013157894736842105
30029,her,of,0.013157894736842105
30030,her,visual,0.013157894736842105
30031,her,way,0.013157894736842105
30032,her,backyard,0.013157894736842105
30033,her,an,0.013157894736842105
30034,her,eyes,0.013157894736842105
30035,her,personality,0.013157894736842105
30036,her,into,0.013157894736842105
30037,her,work,0.013157894736842105
30038,her,father,0.013157894736842105
30039,her,son,0.013157894736842105
30040,her,ponytail,0.013157894736842105
30041,her,murder,0.013157894736842105
30042,her,littlenumber,0.013157894736842105
30043,her,syndicated,0.013157894736842105
30044,her,bumgrazing,0.013157894736842105
30045,her,opening,0.013157894736842105
30046,her,assuming,0.013157894736842105
30047,her,unbending,0.013157894736842105
30048,her,teens,0.013157894736842105
30049,her,longarmed,0.013157894736842105
30050,her,cancer,0.013157894736842105
30051,her,so,0.013157894736842105
30052,her,and,0.013157894736842105
30053,her,from,0.013157894736842105
30054,her,death,0.013157894736842105
30055,her,national,0.013157894736842105
30056,her,voice,0.013157894736842105
30057,her,time,0.013157894736842105
30058,her,including,0.013157894736842105
30059,her,partner,0.013157894736842105
30060,her,second,0.039473684210526314
30061,her,safeway,0.013157894736842105
30062,her,side,0.013157894736842105
30063,her,numberrank,0.013157894736842105
30064,her,to,0.013157894736842105
30065,her,judge,0.013157894736842105
30066,her,bike,0.013157894736842105
30067,her,first,0.013157894736842105
30068,her,signature,0.013157894736842105
30069,her,for,0.013157894736842105
30070,her,extremism,0.013157894736842105
30071,her,fathers,0.013157894736842105
30072,her,memorable,0.013157894736842105
30073,her,behalf,0.013157894736842105
30074,her,scheduled,0.013157894736842105
30075,her,humiliation,0.013157894736842105
30076,imminent,departure,1.0
30077,information,campaign,0.06666666666666667
30078,information,to,0.06666666666666667
30079,information,about,0.06666666666666667
30080,information,products,0.06666666666666667
30081,information,commissioners,0.06666666666666667
30082,information,on,0.13333333333333333
30083,information,services,0.06666666666666667
30084,information,and,0.06666666666666667
30085,information,official,0.06666666666666667
30086,information,regarding,0.06666666666666667
30087,information,there,0.06666666666666667
30088,information,predictive,0.06666666666666667
30089,information,fin,0.06666666666666667
30090,information,visit,0.06666666666666667
30091,interim,ban,0.3333333333333333
30092,interim,coach,0.3333333333333333
30093,interim,president,0.3333333333333333
30094,invaded,fin,1.0
30095,iranian,leadership,0.3333333333333333
30096,iranian,new,0.3333333333333333
30097,iranian,state,0.3333333333333333
30098,jerba,scored,1.0
30099,libyans,the,1.0
30100,lowrie,went,1.0
30101,mac,neither,0.3333333333333333
30102,mac,the,0.3333333333333333
30103,mac,users,0.3333333333333333
30104,marshes,and,1.0
30105,meaning,of,1.0
30106,muscle,after,1.0
30107,nba,teams,0.5
30108,nba,draft,0.5
30109,nigerian,man,1.0
30110,nigersaurus,a,1.0
30111,phones,fin,0.3333333333333333
30112,phones,each,0.3333333333333333
30113,phones,a,0.3333333333333333
30114,prevention,in,0.2
30115,prevention,officers,0.2
30116,prevention,initially,0.2
30117,prevention,that,0.2
30118,prevention,chan,0.2
30119,proposals,stuffed,0.5
30120,proposals,were,0.5
30121,push,a,1.0
30122,quietly,communicate,1.0
30123,rerun,fin,1.0
30124,reviews,while,1.0
30125,romance,is,1.0
30126,says,hes,0.030303030303030304
30127,says,doug,0.030303030303030304
30128,says,fin,0.15151515151515152
30129,says,randy,0.030303030303030304
30130,says,are,0.030303030303030304
30131,says,torres,0.030303030303030304
30132,says,santa,0.030303030303030304
30133,says,mahesh,0.030303030303030304
30134,says,he,0.06060606060606061
30135,says,is,0.030303030303030304
30136,says,duncans,0.030303030303030304
30137,says,the,0.15151515151515152
30138,says,education,0.030303030303030304
30139,says,it,0.06060606060606061
30140,says,she,0.12121212121212122
30141,says,some,0.030303030303030304
30142,says,dr,0.030303030303030304
30143,says,harwood,0.030303030303030304
30144,says,that,0.030303030303030304
30145,says,giving,0.030303030303030304
30146,sector,fin,0.4
30147,sector,could,0.2
30148,sector,the,0.2
30149,sector,media,0.2
30150,shanghainese,xiaolongbao,1.0
30151,shimao,property,1.0
30152,silly,all,0.3333333333333333
30153,silly,plasticsurgery,0.3333333333333333
30154,silly,as,0.3333333333333333
30155,son,fin,0.25
30156,son,carter,0.125
30157,son,have,0.125
30158,son,of,0.125
30159,son,was,0.125
30160,son,who,0.125
30161,son,had,0.125
30162,spawn,fin,1.0
30163,stack,spilled,1.0
30164,stuffed,into,1.0
30165,sudans,darfur,1.0
30166,sully,vale,1.0
30167,survived,chappaquidick,1.0
30168,susanne,m,1.0
30169,tie,it,0.5
30170,tie,up,0.5
30171,tone,and,0.5
30172,tone,for,0.5
30173,ubss,and,1.0
30174,urine,from,1.0
30175,wakefield,spokesman,1.0
30176,windward,islands,1.0
30177,worse,fin,0.3333333333333333
30178,worse,he,0.3333333333333333
30179,worse,offenses,0.3333333333333333
30180,wwwcensusgov,fin,1.0
30181,addicted,jacko,1.0
30182,addresses,fin,1.0
30183,adjusted,income,0.75
30184,adjusted,loss,0.25
30185,advance,with,1.0
30186,advanced,decomposition,1.0
30187,although,he,0.15384615384615385
30188,although,whitacre,0.07692307692307693
30189,although,industrial,0.07692307692307693
30190,although,separate,0.07692307692307693
30191,although,the,0.3076923076923077
30192,although,not,0.07692307692307693
30193,although,it,0.07692307692307693
30194,although,gordon,0.07692307692307693
30195,although,they,0.07692307692307693
30196,animals,in,1.0
30197,another,electronics,0.03571428571428571
30198,another,example,0.03571428571428571
30199,another,important,0.03571428571428571
30200,another,combat,0.03571428571428571
30201,another,local,0.03571428571428571
30202,another,mans,0.03571428571428571
30203,another,snow,0.03571428571428571
30204,another,antidepressant,0.03571428571428571
30205,another,national,0.03571428571428571
30206,another,one,0.03571428571428571
30207,another,key,0.03571428571428571
30208,another,part,0.03571428571428571
30209,another,strong,0.03571428571428571
30210,another,harassed,0.03571428571428571
30211,another,trend,0.03571428571428571
30212,another,extraordinary,0.03571428571428571
30213,another,police,0.03571428571428571
30214,another,littlenumberlittlenumber,0.03571428571428571
30215,another,lighthouse,0.03571428571428571
30216,another,faceless,0.03571428571428571
30217,another,student,0.03571428571428571
30218,another,threat,0.03571428571428571
30219,another,chance,0.03571428571428571
30220,another,name,0.03571428571428571
30221,another,tender,0.03571428571428571
30222,another,burst,0.03571428571428571
30223,another,movie,0.03571428571428571
30224,another,factor,0.03571428571428571
30225,bali,delegates,1.0
30226,believes,investors,0.5
30227,believes,uefas,0.5
30228,burberry,tux,1.0
30229,chick,is,1.0
30230,court,wednesday,0.05555555555555555
30231,court,for,0.05555555555555555
30232,court,if,0.05555555555555555
30233,court,judge,0.05555555555555555
30234,court,will,0.05555555555555555
30235,court,charged,0.1111111111111111
30236,court,yesterday,0.05555555555555555
30237,court,by,0.05555555555555555
30238,court,fin,0.3333333333333333
30239,court,again,0.05555555555555555
30240,court,of,0.05555555555555555
30241,court,rather,0.05555555555555555
30242,demanded,israel,0.3333333333333333
30243,demanded,more,0.3333333333333333
30244,demanded,an,0.3333333333333333
30245,doubted,bloomberg,1.0
30246,eden,in,1.0
30247,efficiency,of,1.0
30248,evident,as,0.5
30249,evident,in,0.5
30250,fortune,says,0.5
30251,fortune,in,0.5
30252,frederic,robert,1.0
30253,griffiths,are,1.0
30254,know,beyond,0.09090909090909091
30255,know,where,0.09090909090909091
30256,know,why,0.09090909090909091
30257,know,this,0.09090909090909091
30258,know,your,0.09090909090909091
30259,know,how,0.18181818181818182
30260,know,they,0.18181818181818182
30261,know,that,0.09090909090909091
30262,know,the,0.09090909090909091
30263,landowner,owns,1.0
30264,marks,jerry,0.3333333333333333
30265,marks,&,0.3333333333333333
30266,marks,national,0.3333333333333333
30267,mehsud,and,0.5
30268,mehsud,was,0.5
30269,novo,who,1.0
30270,overdue,fin,1.0
30271,pit,later,1.0
30272,pitched,and,1.0
30273,prnewswire,fire,0.25
30274,prnewswire,picalittlenumber,0.25
30275,prnewswire,verizon,0.25
30276,prnewswire,cultural,0.25
30277,radar,in,1.0
30278,ramble,from,1.0
30279,redefinition,of,1.0
30280,seasons,has,0.2
30281,seasons,first,0.2
30282,seasons,play,0.2
30283,seasons,fin,0.2
30284,seasons,last,0.2
30285,sectors,would,1.0
30286,sparking,hopes,1.0
30287,stade,francais,1.0
30288,straighten,out,1.0
30289,taiwanese,visitor,1.0
30290,though,fin,0.07142857142857142
30291,though,theyre,0.07142857142857142
30292,though,he,0.14285714285714285
30293,though,the,0.07142857142857142
30294,though,and,0.07142857142857142
30295,though,early,0.07142857142857142
30296,though,my,0.07142857142857142
30297,though,given,0.07142857142857142
30298,though,that,0.07142857142857142
30299,though,part,0.07142857142857142
30300,though,they,0.07142857142857142
30301,though,thats,0.07142857142857142
30302,though,it,0.07142857142857142
30303,tobacco,road,0.3333333333333333
30304,tobacco,with,0.3333333333333333
30305,tobacco,settlement,0.3333333333333333
30306,trailers,on,1.0
30307,tweaked,bill,1.0
30308,welldescribed,sweep,1.0
30309,witches,ghosts,1.0
30310,agencies,fin,0.3333333333333333
30311,agencies,just,0.3333333333333333
30312,agencies,may,0.3333333333333333
30313,anthony,memorial,0.5
30314,anthony,medical,0.5
30315,barely,recognisable,0.3333333333333333
30316,barely,resemble,0.3333333333333333
30317,barely,won,0.3333333333333333
30318,blair,with,1.0
30319,came,out,0.10526315789473684
30320,came,after,0.05263157894736842
30321,came,when,0.05263157894736842
30322,came,just,0.10526315789473684
30323,came,three,0.05263157894736842
30324,came,from,0.21052631578947367
30325,came,to,0.15789473684210525
30326,came,up,0.05263157894736842
30327,came,together,0.05263157894736842
30328,came,with,0.05263157894736842
30329,came,on,0.10526315789473684
30330,centreback,rio,1.0
30331,concrete,homes,0.5
30332,concrete,community,0.5
30333,correspondents,are,1.0
30334,credit,suisses,0.14285714285714285
30335,credit,suisse,0.14285714285714285
30336,credit,squeeze,0.14285714285714285
30337,credit,cards,0.14285714285714285
30338,credit,analyst,0.14285714285714285
30339,credit,card,0.14285714285714285
30340,credit,histories,0.14285714285714285
30341,declaration,of,1.0
30342,disagreeable,to,1.0
30343,evolution,of,1.0
30344,fatwas,are,1.0
30345,forcing,the,0.16666666666666666
30346,forcing,some,0.16666666666666666
30347,forcing,a,0.16666666666666666
30348,forcing,its,0.16666666666666666
30349,forcing,saunders,0.16666666666666666
30350,forcing,them,0.16666666666666666
30351,freezes,in,1.0
30352,greenpeace,and,1.0
30353,half,time,0.125
30354,half,the,0.125
30355,half,more,0.125
30356,half,an,0.125
30357,half,her,0.125
30358,half,mile,0.125
30359,half,as,0.125
30360,half,of,0.125
30361,has,all,0.00510204081632653
30362,has,nothing,0.00510204081632653
30363,has,not,0.04591836734693878
30364,has,proven,0.01020408163265306
30365,has,scheduled,0.00510204081632653
30366,has,pledged,0.015306122448979591
30367,has,been,0.19387755102040816
30368,has,filed,0.00510204081632653
30369,has,remained,0.00510204081632653
30370,has,shown,0.01020408163265306
30371,has,written,0.00510204081632653
30372,has,waved,0.00510204081632653
30373,has,dodged,0.00510204081632653
30374,has,to,0.025510204081632654
30375,has,demanded,0.00510204081632653
30376,has,benefited,0.00510204081632653
30377,has,taken,0.01020408163265306
30378,has,since,0.01020408163265306
30379,has,built,0.01020408163265306
30380,has,divided,0.00510204081632653
30381,has,factories,0.00510204081632653
30382,has,struggled,0.015306122448979591
30383,has,brought,0.00510204081632653
30384,has,experienced,0.00510204081632653
30385,has,come,0.00510204081632653
30386,has,gone,0.00510204081632653
30387,has,repeatedly,0.00510204081632653
30388,has,a,0.025510204081632654
30389,has,complained,0.00510204081632653
30390,has,elliptically,0.00510204081632653
30391,has,routinely,0.00510204081632653
30392,has,the,0.01020408163265306
30393,has,denied,0.00510204081632653
30394,has,called,0.00510204081632653
30395,has,made,0.01020408163265306
30396,has,supported,0.00510204081632653
30397,has,won,0.01020408163265306
30398,has,also,0.01020408163265306
30399,has,begun,0.01020408163265306
30400,has,found,0.00510204081632653
30401,has,recently,0.00510204081632653
30402,has,represented,0.00510204081632653
30403,has,many,0.00510204081632653
30404,has,almost,0.00510204081632653
30405,has,reacted,0.00510204081632653
30406,has,conducted,0.00510204081632653
30407,has,sparked,0.00510204081632653
30408,has,resigned,0.00510204081632653
30409,has,spread,0.00510204081632653
30410,has,upheld,0.00510204081632653
30411,has,and,0.00510204081632653
30412,has,announced,0.00510204081632653
30413,has,licensed,0.00510204081632653
30414,has,chosen,0.00510204081632653
30415,has,eaten,0.00510204081632653
30416,has,had,0.00510204081632653
30417,has,mainly,0.00510204081632653
30418,has,accelerated,0.00510204081632653
30419,has,left,0.00510204081632653
30420,has,soared,0.00510204081632653
30421,has,risen,0.00510204081632653
30422,has,donated,0.00510204081632653
30423,has,worn,0.00510204081632653
30424,has,sued,0.00510204081632653
30425,has,pleaded,0.00510204081632653
30426,has,apologized,0.00510204081632653
30427,has,more,0.01020408163265306
30428,has,yet,0.01020408163265306
30429,has,an,0.00510204081632653
30430,has,worked,0.00510204081632653
30431,has,his,0.01020408163265306
30432,has,paid,0.00510204081632653
30433,has,fin,0.00510204081632653
30434,has,only,0.00510204081632653
30435,has,presented,0.00510204081632653
30436,has,failed,0.01020408163265306
30437,has,settled,0.00510204081632653
30438,has,discomfort,0.00510204081632653
30439,has,littlenumber,0.01020408163265306
30440,has,widened,0.00510204081632653
30441,has,dropped,0.00510204081632653
30442,has,already,0.01020408163265306
30443,has,heard,0.00510204081632653
30444,has,ruled,0.00510204081632653
30445,has,said,0.015306122448979591
30446,has,just,0.01020408163265306
30447,has,put,0.01020408163265306
30448,has,long,0.01020408163265306
30449,has,spearheaded,0.00510204081632653
30450,has,probably,0.00510204081632653
30451,has,prompted,0.00510204081632653
30452,has,revealed,0.00510204081632653
30453,has,avoided,0.00510204081632653
30454,has,increased,0.00510204081632653
30455,has,attempted,0.00510204081632653
30456,has,told,0.00510204081632653
30457,has,confirmed,0.00510204081632653
30458,has,lost,0.00510204081632653
30459,has,undermined,0.00510204081632653
30460,has,become,0.01020408163265306
30461,has,concerns,0.00510204081632653
30462,has,loved,0.00510204081632653
30463,has,handed,0.00510204081632653
30464,has,overseen,0.00510204081632653
30465,has,dismissed,0.00510204081632653
30466,has,learnt,0.00510204081632653
30467,has,temporarily,0.00510204081632653
30468,has,endorsed,0.00510204081632653
30469,has,run,0.00510204081632653
30470,has,even,0.00510204081632653
30471,has,heightened,0.00510204081632653
30472,has,stopped,0.00510204081632653
30473,has,no,0.00510204081632653
30474,has,shed,0.00510204081632653
30475,has,floated,0.00510204081632653
30476,has,considered,0.00510204081632653
30477,has,assumed,0.00510204081632653
30478,his,businesses,0.004608294930875576
30479,his,approach,0.009216589861751152
30480,his,controversial,0.004608294930875576
30481,his,prediction,0.004608294930875576
30482,his,players,0.004608294930875576
30483,his,secret,0.004608294930875576
30484,his,designs,0.004608294930875576
30485,his,state,0.004608294930875576
30486,his,professional,0.004608294930875576
30487,his,clients,0.004608294930875576
30488,his,work,0.009216589861751152
30489,his,way,0.013824884792626729
30490,his,interests,0.004608294930875576
30491,his,rookie,0.004608294930875576
30492,his,successor,0.009216589861751152
30493,his,tenure,0.004608294930875576
30494,his,end,0.004608294930875576
30495,his,bid,0.004608294930875576
30496,his,bayern,0.004608294930875576
30497,his,father,0.009216589861751152
30498,his,language,0.004608294930875576
30499,his,son,0.004608294930875576
30500,his,footballing,0.004608294930875576
30501,his,pomp,0.004608294930875576
30502,his,visit,0.004608294930875576
30503,his,premonition,0.004608294930875576
30504,his,hospital,0.004608294930875576
30505,his,lower,0.004608294930875576
30506,his,collection,0.009216589861751152
30507,his,twostroke,0.004608294930875576
30508,his,littlenumber,0.004608294930875576
30509,his,talent,0.004608294930875576
30510,his,own,0.018433179723502304
30511,his,weblog,0.004608294930875576
30512,his,form,0.004608294930875576
30513,his,attacking,0.004608294930875576
30514,his,check,0.004608294930875576
30515,his,numberfour,0.009216589861751152
30516,his,group,0.004608294930875576
30517,his,past,0.009216589861751152
30518,his,helmet,0.004608294930875576
30519,his,tour,0.004608294930875576
30520,his,website,0.004608294930875576
30521,his,underwear,0.004608294930875576
30522,his,home,0.018433179723502304
30523,his,cousins,0.004608294930875576
30524,his,rivals,0.009216589861751152
30525,his,littlenumberyearold,0.004608294930875576
30526,his,gp,0.004608294930875576
30527,his,team,0.004608294930875576
30528,his,two,0.004608294930875576
30529,his,stronghold,0.004608294930875576
30530,his,spokesman,0.004608294930875576
30531,his,cubist,0.004608294930875576
30532,his,predecessors,0.004608294930875576
30533,his,shop,0.004608294930875576
30534,his,job,0.004608294930875576
30535,his,boots,0.004608294930875576
30536,his,last,0.009216589861751152
30537,his,only,0.004608294930875576
30538,his,career,0.013824884792626729
30539,his,worst,0.004608294930875576
30540,his,greatest,0.004608294930875576
30541,his,speed,0.004608294930875576
30542,his,dismissed,0.004608294930875576
30543,his,policies,0.004608294930875576
30544,his,money,0.004608294930875576
30545,his,expectations,0.004608294930875576
30546,his,modest,0.004608294930875576
30547,his,child,0.004608294930875576
30548,his,newest,0.004608294930875576
30549,his,knee,0.004608294930875576
30550,his,official,0.004608294930875576
30551,his,favorite,0.004608294930875576
30552,his,positions,0.004608294930875576
30553,his,band,0.004608294930875576
30554,his,tight,0.004608294930875576
30555,his,frustration,0.004608294930875576
30556,his,head,0.004608294930875576
30557,his,painting,0.004608294930875576
30558,his,plan,0.004608294930875576
30559,his,fingerprints,0.004608294930875576
30560,his,department,0.004608294930875576
30561,his,letter,0.004608294930875576
30562,his,letters,0.004608294930875576
30563,his,right,0.004608294930875576
30564,his,foreign,0.004608294930875576
30565,his,consistency,0.004608294930875576
30566,his,reposessors,0.004608294930875576
30567,his,members,0.004608294930875576
30568,his,daughter,0.004608294930875576
30569,his,efforts,0.004608294930875576
30570,his,brawny,0.004608294930875576
30571,his,family,0.004608294930875576
30572,his,new,0.004608294930875576
30573,his,truck,0.004608294930875576
30574,his,hunch,0.004608294930875576
30575,his,sons,0.004608294930875576
30576,his,party,0.004608294930875576
30577,his,forecasts,0.004608294930875576
30578,his,arrest,0.004608294930875576
30579,his,wife,0.027649769585253458
30580,his,first,0.027649769585253458
30581,his,voice,0.004608294930875576
30582,his,firm,0.004608294930875576
30583,his,study,0.004608294930875576
30584,his,side,0.009216589861751152
30585,his,trenchant,0.004608294930875576
30586,his,vacation,0.004608294930875576
30587,his,strongest,0.004608294930875576
30588,his,services,0.004608294930875576
30589,his,hands,0.009216589861751152
30590,his,performances,0.004608294930875576
30591,his,british,0.004608294930875576
30592,his,reply,0.004608294930875576
30593,his,place,0.004608294930875576
30594,his,porsche,0.004608294930875576
30595,his,fortunes,0.004608294930875576
30596,his,kindred,0.004608294930875576
30597,his,girlfriend,0.004608294930875576
30598,his,list,0.004608294930875576
30599,his,narrow,0.004608294930875576
30600,his,film,0.004608294930875576
30601,his,nomination,0.004608294930875576
30602,his,lawyer,0.004608294930875576
30603,his,approval,0.004608294930875576
30604,his,fellow,0.004608294930875576
30605,his,workers,0.004608294930875576
30606,his,neighbour,0.004608294930875576
30607,his,patient,0.004608294930875576
30608,his,death,0.009216589861751152
30609,his,friends,0.004608294930875576
30610,his,captors,0.004608294930875576
30611,his,friend,0.004608294930875576
30612,his,main,0.004608294930875576
30613,his,little,0.004608294930875576
30614,his,hosts,0.004608294930875576
30615,his,shot,0.004608294930875576
30616,his,allies,0.004608294930875576
30617,his,left,0.004608294930875576
30618,his,parents,0.004608294930875576
30619,his,ability,0.009216589861751152
30620,his,sides,0.004608294930875576
30621,his,partner,0.004608294930875576
30622,his,accuser,0.004608294930875576
30623,his,eighth,0.004608294930875576
30624,his,most,0.004608294930875576
30625,his,next,0.004608294930875576
30626,his,second,0.004608294930875576
30627,his,body,0.009216589861751152
30628,his,successful,0.004608294930875576
30629,his,fifth,0.004608294930875576
30630,his,disputed,0.004608294930875576
30631,his,opponents,0.004608294930875576
30632,his,lifetime,0.004608294930875576
30633,his,junior,0.004608294930875576
30634,his,interrogators,0.004608294930875576
30635,his,normal,0.004608294930875576
30636,his,accident,0.004608294930875576
30637,his,office,0.004608294930875576
30638,his,criticism,0.004608294930875576
30639,his,comment,0.004608294930875576
30640,his,control,0.004608294930875576
30641,his,kids,0.004608294930875576
30642,his,bravest,0.004608294930875576
30643,his,crime,0.004608294930875576
30644,his,envoy,0.004608294930875576
30645,his,lawyers,0.009216589861751152
30646,his,previous,0.004608294930875576
30647,his,staying,0.004608294930875576
30648,his,irrepressible,0.004608294930875576
30649,his,resignation,0.004608294930875576
30650,his,longstanding,0.004608294930875576
30651,his,life,0.004608294930875576
30652,his,five,0.004608294930875576
30653,his,speeches,0.004608294930875576
30654,his,downtown,0.004608294930875576
30655,his,national,0.004608294930875576
30656,his,franchise,0.004608294930875576
30657,his,white,0.004608294930875576
30658,his,patriotism,0.004608294930875576
30659,his,volume,0.004608294930875576
30660,honduras,to,1.0
